Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country;City;State;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales
6544;US-2018-107888;16/11/2018;19/11/2018;First Class;CC-12220;Chris Cortes;Consumer;United States;Seattle;Washington;98103;West;OFF-ST-10003123;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;33,29
7088;US-2018-143175;3/8/2018;6/8/2018;Second Class;GA-14515;George Ashbrook;Consumer;United States;Los Angeles;California;90004;West;OFF-ST-10003123;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;99,87
8117;CA-2018-105543;24/11/2018;24/11/2018;Same Day;BG-11695;Brooke Gillingham;Corporate;United States;Garden City;Kansas;67846;Central;OFF-ST-10003123;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;33,29
9675;US-2015-164644;22/7/2015;24/7/2015;Second Class;JL-15850;John Lucas;Consumer;United States;Houston;Texas;77095;Central;OFF-ST-10003123;Office Supplies;Storage;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;26,632
271;CA-2018-163979;28/12/2018;2/1/2019;Second Class;KH-16690;Kristen Hastings;Corporate;United States;San Francisco;California;94110;West;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;725,84
1085;US-2017-143819;1/3/2017;5/3/2017;Standard Class;KD-16270;Karen Daniels;Consumer;United States;Yonkers;New York;10701;East;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;362,92
2819;CA-2016-104626;1/9/2016;8/9/2016;Standard Class;DR-12940;Daniel Raglin;Home Office;United States;Franklin;Massachusetts;2038;East;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;1088,76
3184;CA-2018-152912;9/11/2018;12/11/2018;Second Class;BM-11650;Brian Moss;Corporate;United States;Columbia;Maryland;21044;East;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;1633,14
3185;CA-2018-152912;9/11/2018;12/11/2018;Second Class;BM-11650;Brian Moss;Corporate;United States;Columbia;Maryland;21044;East;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;544,38
3386;CA-2018-148404;7/10/2018;11/10/2018;Standard Class;Dp-13240;Dean percer;Home Office;United States;Charlotte;North Carolina;28205;South;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;580,672
3492;CA-2016-157322;2/7/2016;6/7/2016;Standard Class;RH-19600;Rob Haberlin;Consumer;United States;Carol Stream;Illinois;60188;Central;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;435,504
4342;CA-2018-130309;17/12/2018;21/12/2018;Standard Class;GB-14575;Giulietta Baptist;Consumer;United States;Arlington;Virginia;22204;South;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;544,38
5346;CA-2018-108539;21/3/2018;23/3/2018;Second Class;SC-20725;Steven Cartwright;Consumer;United States;Los Angeles;California;90045;West;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;725,84
7508;CA-2015-115889;2/11/2015;6/11/2015;Standard Class;SH-20395;Shahid Hopkins;Consumer;United States;San Francisco;California;94122;West;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;362,92
9519;CA-2016-123939;24/8/2016;26/8/2016;Second Class;MS-17710;Maurice Satty;Consumer;United States;Bowling Green;Ohio;43402;East;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;435,504
858;CA-2015-125612;3/8/2015;8/8/2015;Standard Class;BK-11260;Berenike Kampe;Consumer;United States;New York City;New York;10035;East;OFF-ST-10003221;Office Supplies;Storage;Staple magnet;21,36
4680;CA-2015-114510;14/3/2015;19/3/2015;Standard Class;JF-15295;Jason Fortune-;Consumer;United States;Logan;Utah;84321;West;OFF-ST-10003221;Office Supplies;Storage;Staple magnet;21,36
6906;US-2018-149006;6/12/2018;8/12/2018;Second Class;BN-11470;Brad Norvell;Corporate;United States;Brentwood;California;94513;West;OFF-ST-10003221;Office Supplies;Storage;Staple magnet;10,68
44;CA-2018-139619;19/9/2018;23/9/2018;Standard Class;ES-14080;Erin Smith;Corporate;United States;Melbourne;Florida;32935;South;OFF-ST-10003282;Office Supplies;Storage;Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers;95,616
2569;CA-2018-148929;7/9/2018;11/9/2018;Standard Class;SP-20620;Stefania Perrino;Corporate;United States;New York City;New York;10011;East;OFF-ST-10003282;Office Supplies;Storage;Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers;478,08
5873;CA-2018-129910;30/3/2018;3/4/2018;Standard Class;ME-17320;Maria Etezadi;Home Office;United States;Columbus;Georgia;31907;South;OFF-ST-10003282;Office Supplies;Storage;Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers;59,76
9314;CA-2016-111948;11/11/2016;11/11/2016;Same Day;AG-10495;Andrew Gjertsen;Corporate;United States;Detroit;Michigan;48234;Central;OFF-ST-10003282;Office Supplies;Storage;Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers;418,32
434;CA-2017-127369;6/6/2017;7/6/2017;First Class;DB-13060;Dave Brooks;Consumer;United States;Lowell;Massachusetts;1852;East;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;714,3
1267;US-2015-167738;24/12/2015;29/12/2015;Standard Class;JC-16105;Julie Creighton;Corporate;United States;Los Angeles;California;90045;West;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;142,86
1614;CA-2018-138380;21/12/2018;25/12/2018;Standard Class;YS-21880;Yana Sorensen;Corporate;United States;Oakland;California;94601;West;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;1000,02
2468;CA-2018-128755;4/5/2018;8/5/2018;Standard Class;MK-18160;Mike Kennedy;Consumer;United States;Newport News;Virginia;23602;South;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;571,44
3076;CA-2015-143903;20/7/2015;24/7/2015;Standard Class;KM-16375;Katherine Murray;Home Office;United States;Dallas;Texas;75217;Central;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;342,864
5006;CA-2016-158659;10/11/2016;14/11/2016;Second Class;SC-20695;Steve Chapman;Corporate;United States;Richmond;Indiana;47374;Central;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;714,3
6211;CA-2018-119809;18/8/2018;25/8/2018;Standard Class;YS-21880;Yana Sorensen;Corporate;United States;Seattle;Washington;98103;West;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;1000,02
7539;US-2018-112347;2/12/2018;6/12/2018;Standard Class;BS-11380;Bill Stewart;Corporate;United States;Denver;Colorado;80219;West;OFF-ST-10003306;Office Supplies;Storage;Letter Size Cart;114,288
1534;CA-2017-139885;4/12/2017;8/12/2017;Standard Class;EB-13840;Ellis Ballard;Corporate;United States;New York City;New York;10035;East;OFF-ST-10003324;Office Supplies;Storage;Belkin OmniView SE Rackmount Kit;212,88
5117;CA-2018-154137;11/11/2018;17/11/2018;Standard Class;MT-17815;Meg Tillman;Consumer;United States;New York City;New York;10009;East;OFF-ST-10003324;Office Supplies;Storage;Belkin OmniView SE Rackmount Kit;35,48
380;CA-2016-130792;28/4/2016;5/5/2016;Standard Class;RA-19915;Russell Applegate;Consumer;United States;Houston;Texas;77095;Central;OFF-ST-10003327;Office Supplies;Storage;Akro-Mils 12-Gallon Tote;23,832
3431;CA-2018-148264;8/12/2018;9/12/2018;First Class;LF-17185;Luke Foster;Consumer;United States;Inglewood;California;90301;West;OFF-ST-10003327;Office Supplies;Storage;Akro-Mils 12-Gallon Tote;29,79
5982;CA-2015-117765;7/9/2015;13/9/2015;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Tulsa;Oklahoma;74133;Central;OFF-ST-10003327;Office Supplies;Storage;Akro-Mils 12-Gallon Tote;19,86
6493;CA-2017-113845;20/11/2017;25/11/2017;Standard Class;FA-14230;Frank Atkinson;Corporate;United States;Orlando;Florida;32839;South;OFF-ST-10003327;Office Supplies;Storage;Akro-Mils 12-Gallon Tote;39,72
89;CA-2017-159695;5/4/2017;10/4/2017;Second Class;GM-14455;Gary Mitchum;Home Office;United States;Houston;Texas;77095;Central;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;158,368
1653;US-2018-132444;18/11/2018;21/11/2018;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;169,68
1855;CA-2016-160472;20/7/2016;25/7/2016;Second Class;RK-19300;Ralph Kennedy;Consumer;United States;South Bend;Indiana;46614;Central;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;141,4
2243;CA-2018-103380;21/11/2018;25/11/2018;Standard Class;BF-11005;Barry Franz;Home Office;United States;Pasadena;California;91104;West;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;56,56
3847;CA-2015-101931;28/10/2015;31/10/2015;First Class;TS-21370;Todd Sumrall;Corporate;United States;Los Angeles;California;90049;West;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;141,4
4656;CA-2015-160738;5/5/2015;10/5/2015;Standard Class;KH-16330;Katharine Harms;Corporate;United States;Freeport;Illinois;61032;Central;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;45,248
4984;CA-2017-109925;6/11/2017;10/11/2017;Second Class;IM-15070;Irene Maddox;Consumer;United States;San Diego;California;92105;West;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;84,84
6455;CA-2018-161102;31/7/2018;3/8/2018;First Class;EC-14050;Erin Creighton;Consumer;United States;San Francisco;California;94110;West;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;56,56
7783;CA-2017-162236;4/11/2017;6/11/2017;Second Class;ER-13855;Elpida Rittenbach;Corporate;United States;Charlotte;North Carolina;28205;South;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;45,248
181;CA-2015-166191;5/12/2015;9/12/2015;Second Class;DK-13150;David Kendrick;Corporate;United States;Decatur;Illinois;62521;Central;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;24,816
2459;CA-2018-140949;17/3/2018;22/3/2018;Second Class;DB-13405;Denny Blanton;Consumer;United States;New York City;New York;10011;East;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;46,53
3879;CA-2015-151001;5/4/2015;7/4/2015;First Class;JG-15805;John Grady;Corporate;United States;Decatur;Illinois;62521;Central;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;49,632
4627;CA-2017-101336;13/11/2017;18/11/2017;Standard Class;CK-12760;Cyma Kinney;Corporate;United States;New York City;New York;10011;East;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;77,55
5429;CA-2017-113096;2/9/2017;4/9/2017;First Class;SZ-20035;Sam Zeldin;Home Office;United States;San Francisco;California;94122;West;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;46,53
7511;US-2018-161935;14/7/2018;18/7/2018;Standard Class;JL-15835;John Lee;Consumer;United States;Columbus;Ohio;43229;East;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;62,04
8229;CA-2017-123050;4/4/2017;8/4/2017;Second Class;BC-11125;Becky Castell;Home Office;United States;Troy;New York;12180;East;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;31,02
2511;CA-2017-136812;18/11/2017;23/11/2017;Standard Class;AW-10930;Arthur Wiediger;Home Office;United States;Oklahoma City;Oklahoma;73120;Central;OFF-ST-10003470;Office Supplies;Storage;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;1117,92
4727;CA-2015-119151;25/11/2015;29/11/2015;Second Class;MP-18175;Mike Pelletier;Home Office;United States;New York City;New York;10009;East;OFF-ST-10003470;Office Supplies;Storage;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;1117,92
4897;CA-2017-135776;23/12/2017;30/12/2017;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Seattle;Washington;98103;West;OFF-ST-10003470;Office Supplies;Storage;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;1117,92
6688;CA-2016-165162;14/5/2016;21/5/2016;Standard Class;HG-15025;Hunter Glantz;Consumer;United States;Los Angeles;California;90032;West;OFF-ST-10003470;Office Supplies;Storage;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;1117,92
8128;CA-2016-137064;6/2/2016;13/2/2016;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Houston;Texas;77070;Central;OFF-ST-10003470;Office Supplies;Storage;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;670,752
9368;CA-2015-108147;8/6/2015;13/6/2015;Standard Class;RD-19480;Rick Duston;Consumer;United States;Long Beach;New York;11561;East;OFF-ST-10003470;Office Supplies;Storage;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;1676,88
43;CA-2017-101343;17/7/2017;22/7/2017;Standard Class;RA-19885;Ruben Ausman;Corporate;United States;Los Angeles;California;90049;West;OFF-ST-10003479;Office Supplies;Storage;Eldon Base for stackable storage shelf, platinum;77,88
1134;US-2017-134908;5/6/2017;9/6/2017;Standard Class;JS-15940;Joni Sundaresam;Home Office;United States;Philadelphia;Pennsylvania;19134;East;OFF-ST-10003479;Office Supplies;Storage;Eldon Base for stackable storage shelf, platinum;124,608
3405;CA-2016-152527;17/10/2016;17/10/2016;Same Day;CM-12190;Charlotte Melton;Consumer;United States;Los Angeles;California;90004;West;OFF-ST-10003479;Office Supplies;Storage;Eldon Base for stackable storage shelf, platinum;77,88
5111;CA-2015-138450;18/10/2015;22/10/2015;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-ST-10003479;Office Supplies;Storage;Eldon Base for stackable storage shelf, platinum;186,912
6777;US-2017-152373;5/9/2017;11/9/2017;Standard Class;PT-19090;Pete Takahito;Consumer;United States;San Antonio;Texas;78207;Central;OFF-ST-10003479;Office Supplies;Storage;Eldon Base for stackable storage shelf, platinum;93,456
7572;CA-2015-100916;21/10/2015;26/10/2015;Standard Class;FH-14275;Frank Hawley;Corporate;United States;Newport News;Virginia;23602;South;OFF-ST-10003479;Office Supplies;Storage;Eldon Base for stackable storage shelf, platinum;194,7
8066;CA-2017-132997;7/11/2017;9/11/2017;First Class;LW-17215;Luke Weiss;Consumer;United States;Rochester;New York;14609;East;OFF-ST-10003479;Office Supplies;Storage;Eldon Base for stackable storage shelf, platinum;116,82
5603;CA-2017-117919;27/8/2017;29/8/2017;Second Class;TB-21355;Todd Boyes;Corporate;United States;Houston;Texas;77041;Central;OFF-ST-10003572;Office Supplies;Storage;Portfile Personal File Boxes;14,16
6466;CA-2016-114503;13/11/2016;17/11/2016;Standard Class;AA-10375;Allen Armold;Consumer;United States;Lebanon;Tennessee;37087;South;OFF-ST-10003572;Office Supplies;Storage;Portfile Personal File Boxes;84,96
2115;CA-2016-164882;31/10/2016;31/10/2016;Same Day;SG-20080;Sandra Glassco;Consumer;United States;Redlands;California;92374;West;OFF-ST-10003638;Office Supplies;Storage;Mobile Personal File Cube;46,84
4166;US-2018-106131;14/1/2018;16/1/2018;First Class;TP-21565;Tracy Poddar;Corporate;United States;Aurora;Colorado;80013;West;OFF-ST-10003638;Office Supplies;Storage;Mobile Personal File Cube;168,624
5204;CA-2016-142454;15/8/2016;19/8/2016;Standard Class;RE-19450;Richard Eichhorn;Consumer;United States;Oakland;California;94601;West;OFF-ST-10003638;Office Supplies;Storage;Mobile Personal File Cube;70,26
6928;CA-2017-140382;23/6/2017;25/6/2017;Second Class;RD-19900;Ruben Dartt;Consumer;United States;San Francisco;California;94109;West;OFF-ST-10003638;Office Supplies;Storage;Mobile Personal File Cube;93,68
8627;CA-2016-164084;7/9/2016;12/9/2016;Standard Class;AG-10525;Andy Gerbode;Corporate;United States;New York City;New York;10011;East;OFF-ST-10003638;Office Supplies;Storage;Mobile Personal File Cube;70,26
7422;US-2017-114013;13/3/2017;15/3/2017;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-ST-10003641;Office Supplies;Storage;Space Solutions Industrial Galvanized Steel Shelving.;126,08
8027;CA-2016-132465;11/9/2016;15/9/2016;Second Class;DM-13525;Don Miller;Corporate;United States;New York City;New York;10035;East;OFF-ST-10003641;Office Supplies;Storage;Space Solutions Industrial Galvanized Steel Shelving.;78,8
9113;CA-2015-132010;13/10/2015;15/10/2015;First Class;MA-17995;Michelle Arnett;Home Office;United States;Richmond;Virginia;23223;South;OFF-ST-10003641;Office Supplies;Storage;Space Solutions Industrial Galvanized Steel Shelving.;315,2
85;US-2018-119662;13/11/2018;16/11/2018;First Class;CS-12400;Christopher Schild;Home Office;United States;Chicago;Illinois;60623;Central;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;230,376
146;CA-2016-110744;7/9/2016;12/9/2016;Standard Class;HA-14920;Helen Andreada;Consumer;United States;Pasadena;California;91104;West;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;671,93
2422;CA-2017-155551;18/4/2017;23/4/2017;Standard Class;CR-12580;Clay Rozendal;Home Office;United States;Elmhurst;Illinois;60126;Central;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;230,376
2481;CA-2018-141992;19/6/2018;25/6/2018;Standard Class;FO-14305;Frank Olsen;Consumer;United States;Dallas;Texas;75220;Central;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;153,584
3301;US-2015-159926;18/11/2015;22/11/2015;Standard Class;CS-11950;Carlos Soltero;Consumer;United States;Philadelphia;Pennsylvania;19140;East;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;76,792
2233;CA-2018-132122;9/7/2018;14/7/2018;Standard Class;JH-15820;John Huston;Consumer;United States;Chicago;Illinois;60610;Central;OFF-ST-10003692;Office Supplies;Storage;Recycled Steel Personal File for Hanging File Folders;228,92
3074;CA-2017-125206;3/1/2017;5/1/2017;First Class;LR-16915;Lena Radford;Consumer;United States;Los Angeles;California;90045;West;OFF-ST-10003692;Office Supplies;Storage;Recycled Steel Personal File for Hanging File Folders;114,46
3795;US-2015-117163;27/1/2015;2/2/2015;Standard Class;EJ-13720;Ed Jacobs;Consumer;United States;San Diego;California;92037;West;OFF-ST-10003692;Office Supplies;Storage;Recycled Steel Personal File for Hanging File Folders;57,23
6380;CA-2018-150623;10/4/2018;14/4/2018;Standard Class;DB-13360;Dennis Bolton;Home Office;United States;Waterbury;Connecticut;6708;East;OFF-ST-10003692;Office Supplies;Storage;Recycled Steel Personal File for Hanging File Folders;286,15
8310;CA-2015-168312;1/3/2015;7/3/2015;Standard Class;GW-14605;Giulietta Weimer;Consumer;United States;Houston;Texas;77036;Central;OFF-ST-10003692;Office Supplies;Storage;Recycled Steel Personal File for Hanging File Folders;137,352
9391;CA-2016-163734;19/6/2016;24/6/2016;Standard Class;KM-16375;Katherine Murray;Home Office;United States;Houston;Texas;77070;Central;OFF-ST-10003692;Office Supplies;Storage;Recycled Steel Personal File for Hanging File Folders;228,92
1259;US-2017-168620;24/12/2017;28/12/2017;Second Class;RB-19795;Ross Baird;Home Office;United States;Charlotte;North Carolina;28205;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;540,048
1502;CA-2018-130386;12/11/2018;18/11/2018;Standard Class;NG-18430;Nathan Gelder;Consumer;United States;Austin;Texas;78745;Central;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;540,048
2016;CA-2017-145905;18/9/2017;23/9/2017;Standard Class;AM-10705;Anne McFarland;Consumer;United States;Auburn;Alabama;36830;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;900,08
3505;CA-2017-150945;18/12/2017;20/12/2017;Second Class;JK-16120;Julie Kriz;Home Office;United States;New York City;New York;10009;East;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;900,08
3784;CA-2018-165204;13/11/2018;16/11/2018;Second Class;MN-17935;Michael Nguyen;Consumer;United States;Memphis;Tennessee;38109;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;720,064
4137;CA-2018-105914;2/10/2018;8/10/2018;Standard Class;PV-18985;Paul Van Hugh;Home Office;United States;Los Angeles;California;90036;West;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;1575,14
6685;US-2016-129637;17/12/2016;22/12/2016;Standard Class;MC-18100;Mick Crebagga;Consumer;United States;Bloomington;Illinois;61701;Central;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;180,016
7194;CA-2017-110492;12/2/2017;14/2/2017;First Class;JS-15880;John Stevenson;Consumer;United States;Atlanta;Georgia;30318;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;1350,12
7750;CA-2016-133242;18/6/2016;24/6/2016;Standard Class;KH-16510;Keith Herrera;Consumer;United States;Arlington;Virginia;22204;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;450,04
7804;CA-2016-102260;22/9/2016;26/9/2016;Standard Class;SJ-20125;Sanjit Jacobs;Home Office;United States;Franklin;Tennessee;37064;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;720,064
8280;CA-2018-146192;22/4/2018;26/4/2018;Standard Class;BD-11725;Bruce Degenhardt;Consumer;United States;Columbus;Georgia;31907;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;675,06
9713;CA-2015-114251;5/11/2015;10/11/2015;Standard Class;MD-17350;Maribeth Dona;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;1080,096
1013;CA-2018-118437;17/6/2018;21/6/2018;Second Class;PF-19165;Philip Fox;Consumer;United States;Olympia;Washington;98502;West;OFF-ST-10003722;Office Supplies;Storage;Project Tote Personal File;14,03
3686;CA-2016-132626;9/7/2016;14/7/2016;Standard Class;BT-11680;Brian Thompson;Consumer;United States;Clinton;Maryland;20735;East;OFF-ST-10003722;Office Supplies;Storage;Project Tote Personal File;98,21
4128;CA-2015-127299;19/9/2015;24/9/2015;Standard Class;JL-15835;John Lee;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-ST-10003722;Office Supplies;Storage;Project Tote Personal File;67,344
8763;CA-2017-112578;29/12/2017;2/1/2018;Standard Class;FO-14305;Frank Olsen;Consumer;United States;Sacramento;California;95823;West;OFF-ST-10003722;Office Supplies;Storage;Project Tote Personal File;14,03
4520;CA-2018-107167;10/6/2018;14/6/2018;Standard Class;ND-18460;Neil Ducich;Corporate;United States;Jacksonville;Florida;32216;South;OFF-ST-10003805;Office Supplies;Storage;24 Capacity Maxi Data Binder Racks, Pearl;1347,52
4890;CA-2017-163167;28/11/2017;1/12/2017;Second Class;RF-19345;Randy Ferguson;Corporate;United States;Marietta;Georgia;30062;South;OFF-ST-10003805;Office Supplies;Storage;24 Capacity Maxi Data Binder Racks, Pearl;1263,3
6555;CA-2015-137092;20/10/2015;22/10/2015;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Chicago;Illinois;60653;Central;OFF-ST-10003805;Office Supplies;Storage;24 Capacity Maxi Data Binder Racks, Pearl;505,32
7104;CA-2018-147410;4/9/2018;8/9/2018;Standard Class;EJ-14155;Eva Jacobs;Consumer;United States;Santa Ana;California;92704;West;OFF-ST-10003805;Office Supplies;Storage;24 Capacity Maxi Data Binder Racks, Pearl;421,1
912;CA-2018-137596;2/9/2018;7/9/2018;Standard Class;BE-11335;Bill Eplett;Home Office;United States;Jackson;Michigan;49201;Central;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;352,38
3126;CA-2016-121720;11/6/2016;12/6/2016;First Class;JE-15610;Jim Epp;Corporate;United States;Lakeland;Florida;33801;South;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;563,808
3266;US-2015-126571;11/10/2015;15/10/2015;Standard Class;JF-15565;Jill Fjeld;Consumer;United States;Philadelphia;Pennsylvania;19120;East;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;281,904
3905;CA-2016-167010;5/4/2016;10/4/2016;Standard Class;VT-21700;Valerie Takahito;Home Office;United States;Philadelphia;Pennsylvania;19143;East;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;563,808
4365;CA-2018-111332;20/5/2018;22/5/2018;Second Class;NC-18340;Nat Carroll;Consumer;United States;Fargo;North Dakota;58103;Central;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;704,76
5591;CA-2017-115224;8/12/2017;11/12/2017;Second Class;DB-13615;Doug Bickford;Consumer;United States;San Francisco;California;94110;West;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;352,38
7582;CA-2016-169656;13/8/2016;16/8/2016;First Class;EJ-13720;Ed Jacobs;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;422,856
8649;CA-2017-164574;29/7/2017;3/8/2017;Standard Class;RH-19555;Ritsa Hightower;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-ST-10003816;Office Supplies;Storage;Fellowes High-Stak Drawer Files;704,76
5614;CA-2017-147431;2/2/2017;7/2/2017;Standard Class;AB-10105;Adrian Barton;Consumer;United States;New York City;New York;10011;East;OFF-ST-10003994;Office Supplies;Storage;Belkin 19 Center-Weighted Shelf, Gray;117,96
5765;CA-2016-117772;10/9/2016;12/9/2016;Second Class;MC-17575;Matt Collins;Consumer;United States;Seattle;Washington;98103;West;OFF-ST-10003994;Office Supplies;Storage;Belkin 19 Center-Weighted Shelf, Gray;353,88
6283;CA-2016-116484;20/11/2016;26/11/2016;Standard Class;JK-15205;Jamie Kunitz;Consumer;United States;Marion;Ohio;43302;East;OFF-ST-10003994;Office Supplies;Storage;Belkin 19 Center-Weighted Shelf, Gray;141,552
6905;CA-2018-111220;2/9/2018;8/9/2018;Standard Class;JS-15595;Jill Stevenson;Corporate;United States;Chicago;Illinois;60653;Central;OFF-ST-10003994;Office Supplies;Storage;Belkin 19 Center-Weighted Shelf, Gray;235,92
2061;CA-2015-106439;31/10/2015;4/11/2015;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Los Angeles;California;90049;West;OFF-ST-10003996;Office Supplies;Storage;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;80,3
7914;US-2018-105697;25/8/2018;27/8/2018;First Class;JE-15715;Joe Elijah;Consumer;United States;Cleveland;Ohio;44105;East;OFF-ST-10003996;Office Supplies;Storage;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;25,696
8686;CA-2018-137323;14/11/2018;18/11/2018;Second Class;PW-19030;Pauline Webber;Corporate;United States;Watertown;New York;13601;East;OFF-ST-10003996;Office Supplies;Storage;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;96,36
